post_id,author_username,searched_author,created_at,created_at_date,text,contains_exact_phrase,like_count,retweet_count,reply_count,quote_count,impression_count,is_retweet,retweeted_tweet_id,quoted_tweet_id,reply_to_tweet_id,urls,post_url
1971596923288293836,PressSec,PressSec,2025-09-26T15:25:11.000Z,2025-09-26T00:00:00.000Z,"\""The pharmaceutical company behind Tylenol privately acknowledged the likelihood of an association between its drug in pregnancy and neurodegenerative disorders like autism in children seven years ago.\""\n\nhttps://t.co/ELBpxJ343L",True,11832,3142,620,99,213574,False,,,,[],https://x.com/PressSec/status/1971596923288293836
1971620786323824982,DineshDSouza,DineshDSouza,2025-09-26T17:00:01+00:00,,Video of Obama goes viral... He just helped President Trump and he doesn't even know it.\nhttps://t.co/ARWfiKPMOR,False,128,30,14,2,20962,False,,,,[],https://x.com/DineshDSouza/status/1971620786323824982
1971699014036082766,Ricochet,Ricochet,2025-09-26T22:10:51.000Z,2025-09-26T00:00:00.000Z,"������Latest Ricochet Podcast! \nJohn Yoo joins @charlescwcooke, @Lileks &amp; @stevenfhayward. The guys discuss Comey and the trouble with tracking domestic threats; Trump at the U.N. General Assembly; and the strikes against Venezuelan drug runners. Tylenol too.\nhttps://t.co/BV5EovMu8s https://t.co/VREQpPiKBD",True,4,1,1,0,895,False,0,0,0,[],https://x.com/Ricochet/status/1971699014036082766
1972058912015740962,Dan_Schwartz,Dan_Schwartz,2025-09-27T22:00:58+00:00,,"Dr @KevinBass: Acetaminophen (Tylenol) should never be taken when there is booze in the bloodstream, due to its liver toxicity—We knew this over 40 years ago!\n\nhttps://t.co/MOUh3a1VLL ~",True,0,0,0,0,74,False,,,,[],https://x.com/Dan_Schwartz/status/1972058912015740962
1972750888373788736,BryanMyrick,BryanMyrick,2025-09-29T19:50:38+00:00,,Congressional Conflicts: Lawmakers dump Tylenol stock before autism controversy https://t.co/8h4x9t4EcV via @thecentersquare,True,0,1,0,0,40,False,,,,[],https://x.com/BryanMyrick/status/1972750888373788736
1976342006654706014,AndrewFeinberg,AndrewFeinberg,2025-10-09T17:40:27+00:00,,Trump live: RFK Jr derails Cabinet meeting revelry with bizarre story about pregnant woman ‘gobbling Tylenol’ https://t.co/2UaICOLzK9,True,32,16,6,1,4487,False,,,,[],https://x.com/AndrewFeinberg/status/1976342006654706014
1976529257259298903,Osint613,Osint613,2025-10-10T06:04:31+00:00,,"Health Secretary, RFK: \""There's two studies which show children who are circumcised early have double the rate of autism. It's highly likely because they were given Tylenol.\"" https://t.co/LVIlxflYbB",True,241,24,33,6,43345,False,,,,[],https://x.com/Osint613/status/1976529257259298903
1976679743408738739,SecKennedy,SecKennedy,2025-10-10T16:02:30.000Z,2025-10-10T00:00:00.000Z,"As usual, the mainstream media attacks me for something I didn’t say in order to distract from the truth of what I did say.\n\nAt yesterday’s Cabinet meeting, I said: “There are two studies that show children who are circumcised early have double the rate of autism, and it’s highly likely because they’re given Tylenol.”\n\nAn August 2025 https://t.co/FkKB6dnLJ3 review by Patel et al. directly validates my point that the observed autism correlation in circumcised boys is best explained by acetaminophen exposure, not circumcision itself.\n\nNewsweek reflected my comments most accurately.\n\nUSA Today partially reported what I said but used misleading framing.\n\nNew York Post distorted it completely with its headline, implying I said circumcision causes autism.\n\nSo once again, MSM chooses to character assassinate me instead of educating Americans by digging into the science.\n\nThe paper I was referring to identifies the 2015 Danish circumcision study as “the most compelling ‘standalone’ evidence that acetaminophen triggers autism in susceptible babies and children.”\n\nIt presents a mechanistic model showing that acetaminophen acts in combination with oxidative stress to cause neurodevelopmental injury.\n\nThe study’s authors call the evidence “overwhelming” and argue the precautionary principle demands avoiding acetaminophen during pregnancy and early infancy, precisely echoing my public warning.\n\nIn short, the preprint provides a rigorous scientific framework that substantiates my interpretation: the risk stems from acetaminophen use in infants, not from circumcision itself.\n\nSOURCE: https://t.co/AhgITl9lV1",True,43507,10061,3838,515,1579723,False,0,0,0,[],https://x.com/SecKennedy/status/1976679743408738739
1976845326310117833,GavinNewsom,GavinNewsom,2025-10-11T03:00:28.000Z,2025-10-11T00:00:00.000Z,"Don’t forget to take your Tylenol, too.",True,64577,5848,6350,311,2360707,False,0,1976813851258896535,0,[],https://x.com/GavinNewsom/status/1976845326310117833
1980504113033908371,LevineJonathan,LevineJonathan,2025-10-21T05:19:11+00:00,,"Also this fucking Tylenol baby goes on to say that he was \""quite familiar with that literature\"" — before completely misstating what it said. https://t.co/6XDZVWLZ5v",True,5,0,0,0,1242,False,,,,[],https://x.com/LevineJonathan/status/1980504113033908371
1981103153333346343,MattWolking,MattWolking,2025-10-22T20:59:33+00:00,,FDA Stayed Silent As Internal Reports About Potential Tylenol Risks Piled Up https://t.co/MOGQXLreMo,True,2,3,0,0,486,False,,,,[],https://x.com/MattWolking/status/1981103153333346343
1983294388378993073,Bannons_WarRoom,Bannons_WarRoom,2025-10-28T22:06:44+00:00,,AG Paxton Sues Big Pharma Manufacturers For Deceptively Marketing Tylenol To Pregnant Mothers @KenPaxtonTX https://t.co/H96FQNdn6B,True,162,69,3,3,7702,False,,,,[],https://x.com/Bannons_WarRoom/status/1983294388378993073
1983845549452222599,JohnCornyn,JohnCornyn,2025-10-30T10:36:51.000Z,2025-10-30T00:00:00.000Z,"\""His anti-Tylenol suit is one more reason Texas Republicans would be wise to deny his bid to join the U.S. Senate.\""\n\nThese days it’s hard to tell the left from the right in hostility to American business. Ken Paxton has now filed a dubious lawsuit piling onto RFK Jr.’s claim that Tylenol is dangerous for pregnant women. https://t.co/NlSD4R4jYH via @WSJopinion",True,113,29,446,37,89930,False,0,0,0,[],https://x.com/JohnCornyn/status/1983845549452222599
2006095644901974385,NotSoEasyMoney,NotSoEasyMoney,2025-12-30T20:10:47+00:00,,"A mix of \n\n- zinc \n- DayQuil / Tylenol cold + flu \n- emergenC \n\nHas me feeling well, comparatively to the last 48 hours. \n\nHoping tomorrow is even more progress and we are out of the illness woods n ending the year healthy.",True,40,1,20,0,4273,False,,,,[],https://x.com/NotSoEasyMoney/status/2006095644901974385
